actionDate,partnerId,transactionType,totalAmount,counts
2024-08-24,partner_39,subscription,47.28,1
2024-08-24,partner_40,subscription,122.81,1
2024-08-24,partner_50,refund,119.97,1
2024-08-24,partner_8,purchase,20.43,1
2024-08-25,partner_10,refund,112.33,1
2024-08-25,partner_14,refund,102.42,1
2024-08-25,partner_15,subscription,37.95,1
2024-08-25,partner_17,purchase,18.4,1
2024-08-25,partner_19,purchase,593.0,1
2024-08-25,partner_19,refund,28.78,1
2024-08-25,partner_3,purchase,120.53,1
2024-08-25,partner_30,purchase,70.38,1
2024-08-25,partner_34,refund,20.8,1
2024-08-25,partner_36,subscription,41.39,1
2024-08-25,partner_37,refund,196.13,1
2024-08-25,partner_38,subscription,67.28,1
2024-08-25,partner_39,subscription,54.73,1
2024-08-25,partner_40,subscription,44.78,1
2024-08-25,partner_41,subscription,88.54,1
2024-08-25,partner_48,refund,136.65,1
2024-08-25,partner_49,purchase,935.11,1
2024-08-25,partner_9,subscription,70.59,1
2024-08-26,partner_1,purchase,835.73,1
2024-08-26,partner_14,subscription,187.16,1
2024-08-26,partner_22,purchase,84.96,1
2024-08-26,partner_25,purchase,143.67,1
2024-08-26,partner_26,subscription,80.97,1
2024-08-26,partner_33,subscription,175.42,1
2024-08-26,partner_43,purchase,78.52,1
2024-08-26,partner_43,subscription,105.32,1
2024-08-26,partner_45,purchase,31.87,1
2024-08-26,partner_47,purchase,25.7,1
2024-08-26,partner_7,refund,77.26,1
2024-08-27,partner_19,refund,111.75,1
2024-08-27,partner_2,subscription,196.04,1
2024-08-27,partner_27,purchase,185.56,1
2024-08-27,partner_3,subscription,11.65,1
2024-08-27,partner_31,subscription,128.24,1
2024-08-27,partner_33,purchase,297.82,2
2024-08-27,partner_39,refund,41.52,1
2024-08-27,partner_5,purchase,120.91,1
2024-08-27,partner_6,purchase,165.36,1
2024-08-28,partner_10,refund,142.83,1
2024-08-28,partner_19,refund,153.81,1
2024-08-28,partner_25,refund,42.6,1
2024-08-28,partner_37,purchase,127.33,1
2024-08-28,partner_4,subscription,128.52,1
2024-08-28,partner_45,purchase,154.48,1
2024-08-28,partner_45,subscription,22.69,1
2024-08-28,partner_7,purchase,163.49,1
2024-08-28,partner_8,purchase,14.0,1
2024-08-28,partner_9,refund,87.09,1
2024-08-29,partner_11,subscription,124.11,1
2024-08-29,partner_13,purchase,27.59,1
2024-08-29,partner_18,subscription,97.2,1
2024-08-29,partner_21,refund,59.55,1
2024-08-29,partner_23,purchase,92.99,1
2024-08-29,partner_24,subscription,153.35,1
2024-08-29,partner_3,subscription,116.89,1
2024-08-29,partner_34,subscription,62.7,1
2024-08-29,partner_40,purchase,529.3,1
2024-08-29,partner_44,purchase,95.34,1
2024-08-29,partner_47,subscription,41.76,1
2024-08-29,partner_49,subscription,157.36,1
2024-08-30,partner_11,refund,61.38,1
2024-08-30,partner_13,refund,49.46,1
2024-08-30,partner_14,subscription,106.95,1
2024-08-30,partner_16,refund,127.7,1
2024-08-30,partner_18,subscription,45.08,1
2024-08-30,partner_23,purchase,179.0,1
2024-08-30,partner_23,subscription,724.51,1
2024-08-30,partner_27,purchase,153.18,1
2024-08-30,partner_34,refund,156.89,1
2024-08-30,partner_36,purchase,128.88,1
2024-08-30,partner_36,refund,40.21,1
2024-08-30,partner_39,subscription,54.73,1
2024-08-30,partner_40,refund,24.08,1
2024-08-30,partner_46,refund,166.0,1
2024-08-30,partner_5,purchase,82.81,1
2024-08-31,partner_11,subscription,124.11,1
2024-08-31,partner_2,subscription,139.69,1
2024-08-31,partner_21,purchase,96.43,1
2024-08-31,partner_22,purchase,35.09,1
2024-08-31,partner_23,refund,143.95,1
2024-08-31,partner_24,purchase,186.77,1
2024-08-31,partner_35,purchase,139.93,1
2024-08-31,partner_35,subscription,22.41,1
2024-08-31,partner_40,subscription,148.75,1
2024-08-31,partner_45,subscription,21.5,1
2024-08-31,partner_46,subscription,117.04,1
2024-09-01,partner_19,subscription,14.37,1
2024-09-01,partner_20,subscription,117.34,1
2024-09-01,partner_22,refund,39.92,1
2024-09-01,partner_25,purchase,171.35,1
2024-09-01,partner_25,refund,91.13,2
2024-09-01,partner_26,purchase,136.32,1
2024-09-01,partner_29,purchase,183.86,1
2024-09-01,partner_29,refund,943.14,1
2024-09-01,partner_37,purchase,114.98,1
2024-09-01,partner_4,subscription,81.62,1
2024-09-01,partner_42,purchase,60.78,1
2024-09-01,partner_5,subscription,13.41,1
2024-09-01,partner_6,purchase,53.1,1
2024-09-02,partner_10,refund,114.11,1
2024-09-02,partner_11,purchase,488.79,3
2024-09-02,partner_27,refund,139.77,1
2024-09-02,partner_3,purchase,908.65,1
2024-09-02,partner_31,refund,108.99,1
2024-09-02,partner_33,refund,104.16,1
2024-09-02,partner_42,subscription,177.92,1
2024-09-02,partner_44,subscription,113.96,1
2024-09-02,partner_47,subscription,151.57999999999998,2
2024-09-02,partner_48,refund,49.2,1
2024-09-02,partner_5,subscription,17.83,1
2024-09-02,partner_50,purchase,146.5,1
2024-09-02,partner_6,subscription,188.4,1
2024-09-02,partner_9,subscription,70.59,1
2024-09-03,partner_17,refund,151.07,1
2024-09-03,partner_18,refund,85.01,1
2024-09-03,partner_19,refund,111.75,1
2024-09-03,partner_2,purchase,169.89,1
2024-09-03,partner_24,purchase,186.77,1
2024-09-03,partner_29,purchase,146.0,1
2024-09-03,partner_35,purchase,197.31,1
2024-09-03,partner_35,subscription,10.48,1
2024-09-03,partner_41,purchase,157.01,1
2024-09-03,partner_44,purchase,974.98,1
2024-09-03,partner_44,refund,156.98,1
2024-09-03,partner_6,purchase,118.04,1
2024-09-04,partner_13,subscription,70.8,2
2024-09-04,partner_15,subscription,179.66,1
2024-09-04,partner_16,refund,66.07,1
2024-09-04,partner_2,refund,181.1,1
2024-09-04,partner_24,purchase,186.77,1
2024-09-04,partner_25,refund,35.33,1
2024-09-04,partner_26,subscription,42.45,1
2024-09-04,partner_27,subscription,864.24,1
2024-09-04,partner_29,subscription,140.74,1
2024-09-04,partner_34,purchase,989.36,1
2024-09-04,partner_34,refund,156.89,1
2024-09-04,partner_40,refund,24.08,1
2024-09-04,partner_40,subscription,77.2,1
2024-09-04,partner_6,subscription,99.14,1
2024-09-05,partner_10,subscription,75.07,1
2024-09-05,partner_11,refund,156.8,1
2024-09-05,partner_16,refund,48.55,1
2024-09-05,partner_17,refund,943.37,1
2024-09-05,partner_27,subscription,177.32,1
2024-09-05,partner_28,purchase,29.59,1
2024-09-05,partner_30,subscription,199.08,1
2024-09-05,partner_38,subscription,28.86,1
2024-09-05,partner_4,refund,191.75,1
2024-09-05,partner_46,subscription,128.59,1
2024-09-05,partner_6,subscription,170.0,1
2024-09-06,partner_10,subscription,24.93,1
2024-09-06,partner_12,refund,117.77,1
2024-09-06,partner_14,purchase,56.64,1
2024-09-06,partner_18,subscription,45.08,1
2024-09-06,partner_2,purchase,48.18,1
2024-09-06,partner_20,purchase,31.59,1
2024-09-06,partner_22,refund,39.92,1
2024-09-06,partner_23,purchase,180.51,1
2024-09-06,partner_25,refund,42.6,1
2024-09-06,partner_31,subscription,53.36,1
2024-09-06,partner_32,refund,47.17,1
2024-09-06,partner_37,refund,170.32,1
2024-09-06,partner_39,refund,188.17,1
2024-09-06,partner_41,purchase,83.67,1
2024-09-06,partner_48,subscription,31.96,1
2024-09-06,partner_8,refund,185.06,1
2024-09-06,partner_9,subscription,688.02,1
2024-09-07,partner_12,refund,100.09,1
2024-09-07,partner_16,refund,48.55,1
2024-09-07,partner_24,refund,58.99,1
2024-09-07,partner_30,purchase,70.38,1
2024-09-07,partner_33,purchase,79.09,1
2024-09-07,partner_34,refund,1031.46,2
2024-09-07,partner_35,refund,373.8,2
2024-09-07,partner_37,purchase,38.52,1
2024-09-07,partner_39,refund,172.29,1
2024-09-07,partner_41,purchase,83.67,1
2024-09-07,partner_43,refund,19.89,1
2024-09-07,partner_48,purchase,111.96,1
2024-09-07,partner_50,subscription,161.54,1
2024-09-08,partner_15,purchase,147.85,1
2024-09-08,partner_18,refund,168.87,1
2024-09-08,partner_26,refund,106.44,1
2024-09-08,partner_30,refund,182.04,2
2024-09-08,partner_37,refund,196.13,1
2024-09-08,partner_40,refund,19.2,1
2024-09-08,partner_47,refund,48.09,1
2024-09-08,partner_47,subscription,92.98,1
2024-09-08,partner_6,purchase,19.68,1
2024-09-09,partner_13,subscription,35.4,1
2024-09-09,partner_18,purchase,16.14,1
2024-09-09,partner_20,purchase,68.71,1
2024-09-09,partner_20,subscription,51.41,1
2024-09-09,partner_23,purchase,25.01,1
2024-09-09,partner_27,subscription,820.52,1
2024-09-09,partner_30,purchase,152.99,1
2024-09-09,partner_45,subscription,164.75,1
2024-09-09,partner_47,subscription,28.98,1
2024-09-09,partner_48,purchase,28.1,1
2024-09-09,partner_5,refund,110.05,1
2024-09-09,partner_5,subscription,13.41,1
2024-09-09,partner_50,purchase,127.42,1
2024-09-10,partner_11,refund,156.8,1
2024-09-10,partner_18,purchase,16.14,1
2024-09-10,partner_2,purchase,169.89,1
2024-09-10,partner_22,refund,39.88,1
2024-09-10,partner_25,purchase,171.35,1
2024-09-10,partner_27,refund,78.35,1
2024-09-10,partner_34,purchase,132.26,1
2024-09-10,partner_47,subscription,41.76,1
2024-09-10,partner_49,purchase,970.53,1
2024-09-10,partner_6,purchase,165.36,1
2024-09-11,partner_13,refund,60.27,1
2024-09-11,partner_21,refund,59.55,1
2024-09-11,partner_23,refund,48.28,1
2024-09-11,partner_26,subscription,286.43,2
2024-09-11,partner_39,subscription,11.22,1
2024-09-11,partner_43,purchase,194.83,1
2024-09-11,partner_45,refund,31.45,1
2024-09-11,partner_46,subscription,55.15,1
2024-09-11,partner_47,subscription,105.71,1
2024-09-11,partner_49,refund,194.59,1
2024-09-12,partner_10,subscription,46.85,1
2024-09-12,partner_16,refund,66.07,1
2024-09-12,partner_21,purchase,102.5,1
2024-09-12,partner_27,purchase,157.72,1
2024-09-12,partner_35,purchase,51.85,1
2024-09-12,partner_36,purchase,207.52,2
2024-09-12,partner_4,purchase,101.35,1
2024-09-12,partner_40,subscription,93.87,1
2024-09-12,partner_47,purchase,195.98,1
2024-09-12,partner_49,refund,158.87,1
2024-09-12,partner_49,subscription,157.36,1
2024-09-12,partner_6,purchase,118.04,1
2024-09-12,partner_6,refund,57.27,1
2024-09-13,partner_13,purchase,117.33,1
2024-09-13,partner_14,purchase,56.64,1
2024-09-13,partner_16,purchase,145.66,1
2024-09-13,partner_18,purchase,195.02,1
2024-09-13,partner_2,purchase,84.49,1
2024-09-13,partner_22,subscription,17.14,1
2024-09-13,partner_26,subscription,80.97,1
2024-09-13,partner_28,purchase,131.56,1
2024-09-13,partner_30,refund,143.38,1
2024-09-13,partner_30,subscription,29.95,1
2024-09-13,partner_33,subscription,42.26,1
2024-09-13,partner_47,subscription,86.68,1
2024-09-13,partner_50,purchase,102.81,1
2024-09-13,partner_50,refund,119.97,1
2024-09-13,partner_7,subscription,109.15,1
2024-09-14,partner_1,purchase,153.17,1
2024-09-14,partner_1,refund,506.63,1
2024-09-14,partner_15,subscription,74.14,1
2024-09-14,partner_18,refund,19.34,1
2024-09-14,partner_22,purchase,159.07,1
2024-09-14,partner_28,refund,179.43,1
2024-09-14,partner_31,refund,115.67,1
2024-09-14,partner_36,refund,40.21,1
2024-09-14,partner_43,refund,64.09,2
2024-09-14,partner_45,refund,31.45,1
2024-09-14,partner_45,subscription,135.33,1
2024-09-14,partner_47,subscription,45.87,1
2024-09-14,partner_50,refund,42.77,1
2024-09-15,partner_22,purchase,35.09,1
2024-09-15,partner_29,refund,23.57,1
2024-09-15,partner_29,subscription,85.28,1
2024-09-15,partner_3,refund,62.46,1
2024-09-15,partner_39,purchase,51.86,1
2024-09-15,partner_39,refund,41.52,1
2024-09-15,partner_40,subscription,122.81,1
2024-09-15,partner_41,refund,92.6,1
2024-09-15,partner_44,refund,983.21,1
2024-09-15,partner_46,refund,154.48999999999998,2
2024-09-15,partner_47,subscription,169.75,2
2024-09-15,partner_5,purchase,82.81,1
2024-09-15,partner_8,subscription,976.4,1
2024-09-16,partner_13,purchase,27.59,1
2024-09-16,partner_18,subscription,43.43,1
2024-09-16,partner_2,purchase,22.89,1
2024-09-16,partner_22,refund,83.07,2
2024-09-16,partner_24,subscription,33.04,1
2024-09-16,partner_27,subscription,17.7,1
2024-09-16,partner_40,subscription,148.75,1
2024-09-16,partner_48,subscription,19.64,1
2024-09-17,partner_10,refund,661.15,1
2024-09-17,partner_11,purchase,43.87,1
2024-09-17,partner_13,purchase,27.59,1
2024-09-17,partner_13,refund,190.26,1
2024-09-17,partner_2,purchase,23.18,1
2024-09-17,partner_24,subscription,198.39,1
2024-09-17,partner_4,purchase,96.24,1
2024-09-17,partner_50,purchase,43.12,1
2024-09-17,partner_6,refund,157.42000000000002,3
2024-09-17,partner_8,purchase,20.43,1
2024-09-18,partner_2,purchase,177.7,1
2024-09-18,partner_21,refund,37.57,1
2024-09-18,partner_21,subscription,784.76,1
2024-09-18,partner_32,subscription,195.24,1
2024-09-18,partner_37,purchase,676.21,2
2024-09-18,partner_37,refund,169.81,1
2024-09-18,partner_39,refund,186.25,1
2024-09-18,partner_40,subscription,181.94,1
2024-09-18,partner_9,subscription,16.46,1
2024-09-19,partner_1,refund,197.93,1
2024-09-19,partner_14,refund,72.46,1
2024-09-19,partner_17,purchase,88.61,1
2024-09-19,partner_19,refund,181.64,1
2024-09-19,partner_32,subscription,195.24,1
2024-09-19,partner_38,refund,59.19,1
2024-09-19,partner_40,subscription,77.2,1
2024-09-19,partner_41,refund,92.6,1
2024-09-19,partner_44,subscription,546.19,1
2024-09-19,partner_49,subscription,18.68,1
2024-09-20,partner_10,subscription,60.92,1
2024-09-20,partner_14,subscription,79.14,1
2024-09-20,partner_20,subscription,148.93,1
2024-09-20,partner_23,purchase,180.51,1
2024-09-20,partner_28,refund,111.87,1
2024-09-20,partner_29,purchase,183.86,1
2024-09-20,partner_36,purchase,128.88,1
2024-09-20,partner_39,refund,21.05,1
2024-09-20,partner_41,subscription,81.74,1
2024-09-20,partner_47,purchase,195.98,1
2024-09-20,partner_47,subscription,63.36,1
2024-09-20,partner_48,purchase,130.74,1
2024-09-20,partner_49,subscription,32.19,1
2024-09-20,partner_5,refund,140.44,1
2024-09-21,partner_1,subscription,56.96,1
2024-09-21,partner_14,subscription,137.77,1
2024-09-21,partner_17,subscription,957.99,1
2024-09-21,partner_19,subscription,14.37,1
2024-09-21,partner_21,refund,803.09,1
2024-09-21,partner_22,subscription,43.98,1
2024-09-21,partner_25,purchase,26.19,1
2024-09-21,partner_29,subscription,29.47,1
2024-09-21,partner_45,purchase,641.26,1
2024-09-21,partner_5,purchase,114.15,1
2024-09-21,partner_5,subscription,50.87,1
2024-09-21,partner_6,purchase,20.59,1
2024-09-21,partner_6,refund,41.7,1
2024-09-22,partner_10,purchase,195.45,1
2024-09-22,partner_10,subscription,104.88,1
2024-09-22,partner_14,purchase,93.37,1
2024-09-22,partner_14,refund,192.04,1
2024-09-22,partner_21,subscription,166.28,1
2024-09-22,partner_24,subscription,153.35,1
2024-09-22,partner_31,purchase,647.97,1
2024-09-22,partner_35,subscription,10.48,1
2024-09-22,partner_45,subscription,173.62,1
2024-09-22,partner_47,subscription,542.81,1
2024-09-22,partner_49,refund,382.47,2
2024-09-22,partner_50,refund,42.77,1
2024-09-22,partner_6,purchase,53.1,1
2024-09-22,partner_6,subscription,79.5,1
2024-09-22,partner_8,subscription,44.91,1
2024-09-23,partner_10,refund,112.33,1
2024-09-23,partner_11,purchase,43.87,1
2024-09-23,partner_26,subscription,28.7,1
2024-09-23,partner_28,purchase,190.69,1
2024-09-23,partner_28,subscription,143.05,1
2024-09-23,partner_37,purchase,106.08,1
2024-09-23,partner_39,subscription,47.28,1
2024-09-23,partner_40,refund,24.08,1
2024-09-23,partner_47,subscription,86.68,1
2024-09-23,partner_49,subscription,37.8,1
2024-09-24,partner_16,purchase,65.07,1
2024-09-24,partner_2,purchase,177.7,1
2024-09-24,partner_21,purchase,109.26,1
2024-09-24,partner_22,refund,32.97,1
2024-09-24,partner_24,purchase,141.01,1
2024-09-24,partner_27,purchase,157.72,1
2024-09-24,partner_29,purchase,29.05,1
2024-09-24,partner_29,subscription,651.88,1
2024-09-24,partner_32,subscription,46.83,1
2024-09-24,partner_35,subscription,22.41,1
2024-09-24,partner_4,subscription,81.62,1
2024-09-24,partner_46,purchase,89.79,1
2024-09-24,partner_7,subscription,834.83,1
2024-09-25,partner_11,purchase,33.54,1
2024-09-25,partner_17,subscription,890.36,1
2024-09-25,partner_2,purchase,230.14999999999998,2
2024-09-25,partner_20,subscription,148.93,1
2024-09-25,partner_3,subscription,11.65,1
2024-09-25,partner_30,purchase,15.18,1
2024-09-25,partner_31,refund,115.67,1
2024-09-25,partner_34,refund,693.26,2
2024-09-25,partner_39,subscription,31.76,1
2024-09-25,partner_40,subscription,44.78,1
2024-09-25,partner_43,refund,166.84,1
2024-09-25,partner_47,refund,120.75,1
2024-09-25,partner_6,purchase,19.68,1
2024-09-25,partner_6,refund,41.7,1
2024-09-25,partner_8,purchase,83.69,1
2024-09-25,partner_8,subscription,159.57,1
2024-09-26,partner_1,subscription,186.54,1
2024-09-26,partner_16,purchase,85.68,1
2024-09-26,partner_24,refund,741.67,1
2024-09-26,partner_26,refund,106.44,1
2024-09-26,partner_27,subscription,838.22,2
2024-09-26,partner_31,subscription,571.46,1
2024-09-26,partner_37,purchase,127.33,1
2024-09-26,partner_37,refund,146.21,1
2024-09-26,partner_39,refund,207.3,2
2024-09-26,partner_40,refund,19.2,1
2024-09-26,partner_42,purchase,60.78,1
2024-09-26,partner_43,subscription,34.99,1
2024-09-26,partner_48,subscription,83.76,1
2024-09-26,partner_8,subscription,12.86,1
2024-09-27,partner_13,refund,190.26,1
2024-09-27,partner_16,purchase,215.28,2
2024-09-27,partner_23,refund,116.17,1
2024-09-27,partner_26,subscription,102.0,1
2024-09-27,partner_34,refund,983.05,1
2024-09-27,partner_38,purchase,79.77,1
2024-09-27,partner_42,refund,165.03,1
2024-09-27,partner_48,refund,37.91,1
2024-09-28,partner_15,subscription,179.66,1
2024-09-28,partner_18,subscription,43.43,1
2024-09-28,partner_19,refund,26.03,1
2024-09-28,partner_19,subscription,156.63,1
2024-09-28,partner_2,purchase,32.93,1
2024-09-28,partner_20,refund,54.85,1
2024-09-28,partner_23,refund,94.51,1
2024-09-28,partner_24,subscription,121.0,1
2024-09-28,partner_27,refund,84.93,1
2024-09-28,partner_33,subscription,175.42,1
2024-09-28,partner_39,refund,188.17,1
2024-09-28,partner_43,refund,923.6,1
2024-09-28,partner_46,refund,164.9,1
2024-09-28,partner_49,refund,194.59,1
2024-09-28,partner_8,purchase,14.0,1
2024-09-29,partner_13,purchase,56.84,1
2024-09-29,partner_17,purchase,270.14,2
2024-09-29,partner_23,refund,48.28,1
2024-09-29,partner_33,subscription,58.24,1
2024-09-29,partner_35,subscription,175.1,1
2024-09-29,partner_37,refund,347.02,2
2024-09-29,partner_38,subscription,149.2,1
2024-09-29,partner_44,refund,156.98,1
2024-09-29,partner_44,subscription,29.92,1
2024-09-29,partner_5,refund,140.44,1
2024-09-29,partner_9,purchase,103.64,1
2024-09-29,partner_9,refund,139.92,1
2024-09-30,partner_17,subscription,176.25,1
2024-09-30,partner_21,subscription,784.76,1
2024-09-30,partner_25,subscription,35.04,1
2024-09-30,partner_27,refund,35.76,1
2024-09-30,partner_27,subscription,83.03,1
2024-09-30,partner_29,subscription,29.47,1
2024-09-30,partner_31,purchase,10.13,1
2024-09-30,partner_31,subscription,11.36,1
2024-09-30,partner_35,purchase,111.3,1
2024-09-30,partner_4,subscription,128.52,1
2024-09-30,partner_49,refund,197.68,1
2024-09-30,partner_7,subscription,192.76,2
2024-09-30,partner_8,purchase,147.72,1
2024-10-01,partner_12,refund,110.16,1
2024-10-01,partner_20,subscription,29.55,1
2024-10-01,partner_22,purchase,84.96,1
2024-10-01,partner_25,purchase,139.38,1
2024-10-01,partner_27,purchase,106.01,1
2024-10-01,partner_43,subscription,165.11,1
2024-10-01,partner_8,purchase,20.43,1
2024-10-02,partner_10,subscription,23.67,1
2024-10-02,partner_11,refund,49.77,1
2024-10-02,partner_19,refund,42.99,1
2024-10-02,partner_2,purchase,23.18,1
2024-10-02,partner_20,subscription,148.93,1
2024-10-02,partner_22,purchase,159.07,1
2024-10-02,partner_24,subscription,198.39,1
2024-10-02,partner_25,refund,42.6,1
2024-10-02,partner_25,subscription,78.29,1
2024-10-02,partner_26,subscription,188.36,1
2024-10-02,partner_3,subscription,11.65,1
2024-10-02,partner_34,refund,23.22,1
2024-10-02,partner_38,subscription,149.2,1
2024-10-02,partner_41,subscription,1025.15,2
